"time","Austria","Belgium","Croatia","Czechia","Denmark","France","Germany","Hungary","Iceland","Ireland","Italy","Luxembourg","Netherlands","Poland","Portugal","Romania","Slovakia","Slovenia","Spain","Sweden","United Kingdom"
"2017_30",NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,0
"2017_31",NA,NA,NA,NA,0.0193548387096774,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,0,0,0.0227272727272727,NA,0
"2017_32",NA,NA,NA,NA,NA,NA,0,NA,0,0.0072992700729927,NA,NA,0,0,NA,NA,0,0,0,NA,0
"2017_33",NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0
"2017_34",NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,0
"2017_35",NA,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0
"2017_36",NA,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0.00625
"2017_37",NA,0,NA,NA,NA,NA,0,NA,0,0.00492610837438424,NA,NA,0,0,NA,NA,0,0,0,NA,0.003584229390681
"2017_38",NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,0
"2017_39",NA,0,NA,NA,0,NA,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA
"2017_40",0,0.2,0,0,0,NA,0,0,0,0.00664451827242525,NA,0,0.0454545454545455,0,0.0181818181818182,0,0,0,0,NA,0.00636033229491173
"2017_41",0,0,0,0.0588235294117647,0,0.0014201663623453,0,0,0.0217391304347826,0.0171821305841924,NA,0,0,0,0,0,0,0,0,NA,0.00340301409820126
"2017_42",0,0,0,0,NA,0.00380408939610081,0.010752688172043,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0
"2017_43",0,0,0,0,0.00281954887218045,0.00443059882312219,0,0,0,0,NA,0,0,0,0,0,0.0588235294117647,0,0,NA,0
"2017_44",0,0,0,0,0,0.0138277812696417,0,0,0,0.00340136054421769,NA,NA,0.0588235294117647,0,0,0,0,0,0,NA,0.00225747406955461
"2017_45",0,NA,0,0,0.00851788756388416,0.00566251415628539,0.0178571428571429,0,0,0.003003003003003,NA,0,0.0576923076923077,NA,0,0,0.0714285714285714,0,0.0044296788482835,NA,0.0037901758641601
"2017_46",NA,0,0,0,0,0.00970402717127608,0.0170940170940171,0,0,0.00268817204301075,0,0,0,0,0,0,0.0625,0,0,NA,0.00356240420860776
"2017_47",0,0,0,0,0,0.0140327519637864,0.00719424460431655,0,0,0.00245700245700246,0.00377358490566038,0,0,NA,0,0,0,0,0.0227272727272727,0,0.00487983959786507
"2017_48",0,0,0,0,0,0.030264817150063,0.013986013986014,0,0,0.00242718446601942,0.0322878228782288,0,0,0.027027027027027,0,0,0,0.00476190476190476,0,0.011986301369863,0.00263874702076949
"2017_49",0.0109489051094891,0.181818181818182,0,0,0.0124309392265193,0.0570533985439436,0.0138888888888889,0,0,0.0123951182303585,0.0298013245033113,0,0.0188679245283019,0,0.00427350427350427,0,0.027027027027027,0.0396039603960396,0.047787610619469,0,0.0117293520911092
"2017_50",0.034052903618121,0.0909090909090909,0.00707547169811321,0,0.00426399703374119,0.0941395082904517,0.0367647058823529,0,0,0,0.0714705536616904,0,0.0327868852459016,0,0.0344956880389951,0.166666666666667,0,0.0431034482758621,0.0561982264715542,0.00687984496124031,0.00970308301232411
"2017_51",0.0583160800552105,0.0666666666666667,0.0127450980392157,0.107142857142857,0.0117016089712335,0.14080358407,0.127118644067797,0,0,0.00530541506030489,0.110887096774194,0.222222222222222,0.0357142857142857,NA,0.0174418604651163,0.315789473684211,0,0.0334434351775392,0.0686453576864536,0.0140645442651548,0.0117154255118129
"2017_52",0.0613138686131387,0.1,0.0376623376623377,0.363636363636364,0.0161,0.186755229331146,0.078125,0.2,0,0.0261841718152398,0.181204819277108,0.545454545454545,0.027027027027027,NA,0.0644986449864499,0.25,0,0.0789473684210526,0.100246057846885,NA,0.0174958579881657
"2018_01",0.0554112554112554,0.166666666666667,0.0351791530944625,0,0.0177532135828832,0.152699291371828,0.0451977401129944,0.0588235294117647,0.0122699386503067,0.0238320025895555,0.157051257200896,0.216216216216216,0.0278352887048539,0.0426666666666667,0.054641211323239,0.228571428571429,0,0.101242090461683,0.0824942414213998,NA,0.0209820491287004
"2018_02",0.0694110309186492,0.263157894736842,0.0612137203166227,0.147058823529412,0.0233944187600958,0.102621631508353,0.0934579439252336,0.0233918128654971,0.0282485875706215,0.0205487228003784,0.154430804276291,0.344827586206897,0.0444337116638493,NA,0.0596183401639344,0.0875,0.0689655172413793,0.0708502024291498,0.109422909392728,0,0.0243319560946277
"2018_03",0.0987491770901909,0.176470588235294,0.0510204081632653,0.116279069767442,0.0311190668214096,0.11015001552816,0.0631229235880399,0,0.00694444444444444,0.020762783689613,0.136004548446945,0.427083333333333,0.0421911880409127,0.074,0.0716772114683538,0.120567375886525,0.0357142857142857,0.0706033376123235,0.112299947791449,0,0.0426341602812191
"2018_04",0.134400613078382,0.111111111111111,0.0283333333333333,0.0689655172413793,0.0419422352448723,0.116554933745547,0.154970760233918,0.0238095238095238,0.036144578313253,0.021993866053272,0.142149970144654,0.304054054054054,0.0480727959481501,0.162857142857143,0.0653153153153153,0.221830985915493,0.0666666666666667,0.110575916230366,0.133961238261718,0.0454461138935262,0.0627838170398943
"2018_05",0.069397612583793,0.152380952380952,0.0170316301703163,0.074468085106383,0.036236672834611,0.106287153521808,0.101736972704715,0.0442477876106195,0.027972027972028,0.0501446051167964,0.148655294037848,0.270588235294118,0.0553846153846154,0.0727513227513227,0.0893333880970962,0.239425379090184,0.113924050632911,0.115675675675676,0.164030807219707,0.0270706042090971,NA
"2018_06",0.13965118965119,0.166409861325116,0.0984375,0.109623015873016,0.0427646232395573,0.1089723995325,0.0721649484536082,0.068359375,0.00628930817610063,0.0418313357088867,0.143041990149428,0.292397660818713,0.0528789659224442,0.0739795918367347,0.09759682224429,0.171336206896552,0.0736842105263158,0.0996626506024096,0.143586005830904,0.0113083657587549,NA
"2018_07",0.106837606837607,0.141509433962264,0.121643835616438,0.131547619047619,0.0383257919925224,0.0982920460052288,0.154566744730679,0.0678294573643411,0.0344827586206897,0.045446529789646,0.151404006159255,0.253424657534247,0.0847263192395936,0.160714285714286,0.115654257247178,0.139953691793157,0.0654205607476635,0.125405405405405,0.156964409361584,0,NA
"2018_08",0.143726296886935,0.176470588235294,0.123978201634877,0.166666666666667,0.0376646005056814,0.0723211169284468,0.147619047619048,0.0887323943661972,0.0294117647058824,0.0419191207552487,0.161752464403067,0.148933419521655,0.125924069665455,0.121621621621622,0.0904962039045553,0.154200712340247,0.0431654676258993,0.140820390282756,0.135806568461724,0.0355716518244735,NA
"2018_09",0.14598323566501,0.199335548172757,0.233554746089565,0.124015748031496,0.031969427805672,0.0648085972373374,0.203619909502262,0.0928571428571429,0.0291970802919708,0.0449224024272076,0.111479065433003,0.302702702702703,0.140759709773794,0.132872727272727,0.0872396524570438,0.102,0.0635838150289017,0.129061091248251,0.172943870590528,0.0311655557557197,NA
"2018_10",0.149988971399162,0.272727272727273,0.142011834319527,0.196061140505585,0.0461414193559872,0.0506782551155451,0.213075060532688,0.116279069767442,0.0363636363636364,0.0612951062778052,0.103025793650794,0.241525423728814,0.139771900024266,0.165293927648579,0.0826569678407351,0.209419152276295,0.0515463917525773,0.155321188878236,0.163618089577695,0.0155757463378454,NA
"2018_11",0.114023591087811,0.232558139534884,0.169611307420495,0.111111111111111,0.0508650160571843,0.034918535861564,0.214285714285714,0.152173913043478,0,0.0513595166163142,0.111805555555556,0.164383561643836,0.179776278409091,0.186666666666667,0.0410272804774084,0.172727272727273,0.029126213592233,0.155337186897881,0.116707254443947,0.0263249197675427,NA
"2018_12",0.106406943616246,0.157635467980296,0.169611307420495,0.2,0.0588079484715743,0.0372519317183701,0.205357142857143,0.272727272727273,0.0129032258064516,0.0410666666666667,0.077962577962578,0.103092783505155,0.239063806074115,0.245714285714286,0.0309468049514888,0.101503759398496,0.0759493670886076,0.104972375690608,0.112560336859402,0.0324553151458137,0.114652971921721
"2018_13",0.0806697108066971,0.304761904761905,0.304761904761905,0.208037825059102,0.0573178387151103,0.0288864379498891,0.232258064516129,0.207547169811321,0,0.060967004431398,0.0519083969465649,0.173913043478261,0.357236965932618,0.264591439688716,0.0291686922702965,0.204545454545455,0.0555555555555556,0.130886426592798,0.083798163563031,0,0.080768535466522
"2018_14",0.0671378091872792,NA,0.147727272727273,0.115384615384615,0.0446209705660099,0.0193555047055383,0.154639175257732,0.2,0.0126582278481013,0.0489272632129775,0.0597014925373134,0.105263157894737,0.204174228675136,0.167630057803468,0.0274395472474704,0.2,0.0857142857142857,0.0881174899866489,0.102254357988553,0.068944099378882,0.101352363827077
"2018_15",0.0317460317460317,NA,0.129046762589928,0.0769230769230769,0.039128160418483,0.0159092268389169,0.0776699029126214,0.210526315789474,0.0285714285714286,0.0487353045956537,0.0374331550802139,0,0.173836698858648,0.235849056603774,0,NA,0.0833333333333333,0.0732758620689655,0.0442176870748299,0.0653465346534653,0.0579148879989438
"2018_16",NA,NA,0.136363636363636,0.0909090909090909,0.0271736566495259,0.00262930067015102,0.0365853658536585,0.25,0,0.0320372797437018,0.0353982300884956,0.142857142857143,0.357446808510638,0.134831460674157,0,0.05,0,0.0439882697947214,0.0200626959247649,0,0.0282414242292662
"2018_17",NA,NA,0.0425531914893617,0,0.0161812297734628,0.00384800384800385,0,0,0,0.016728624535316,0.0517241379310345,0.333333333333333,0.272727272727273,0.1,0,NA,0.0526315789473684,NA,0.0216911764705882,NA,0.0101102941176471
"2018_18",NA,0,0,0.125,0.0113031914893617,0,0,0,0.0588235294117647,0.013840830449827,NA,0,NA,0.307692307692308,0,0,0,NA,0.0105571847507331,NA,0.0173110870679346
"2018_19",NA,NA,0,0,0.0176056338028169,NA,0,0.2,0,0.00778210116731518,NA,0,0.375,0,0,0,0,0,0.0230607966457023,NA,0.0119851219176195
"2018_20",NA,NA,NA,0.25,0,0,0,NA,0,0.00477099236641221,NA,NA,0.0714285714285714,NA,0,0,0,0,0.0126050420168067,NA,0
"2018_21",NA,NA,NA,NA,NA,NA,0,NA,0,0.00338983050847458,NA,NA,NA,0,NA,NA,0,0,0,NA,0.00443951165371809
"2018_22",NA,NA,NA,NA,0,NA,0,NA,0,0.0032258064516129,NA,NA,0,0,0,NA,0,0,0,NA,0.00297619047619048
"2018_23",NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,0
"2018_24",NA,NA,NA,NA,0,NA,0,NA,0,0.00483091787439614,NA,NA,NA,0,NA,NA,0,0,0,NA,0.00294811320754717
"2018_25",NA,NA,NA,NA,NA,NA,0,NA,0,0.00462962962962963,NA,NA,0,0,NA,NA,0,0,0.0106382978723404,NA,0
"2018_26",NA,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,0,0,NA,NA,0,0,0.00857142857142857,NA,0.00229357798165138
"2018_27",NA,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,0.222222222222222,0,NA,NA,0,0,NA,NA,0.00275482093663912
"2018_28",NA,NA,NA,NA,NA,NA,0,NA,0,0.00526315789473684,NA,NA,0,0,NA,NA,0,0,0,NA,0.00434782608695652
"2018_29",NA,NA,NA,NA,NA,NA,0.0588235294117647,NA,0,0.0103626943005181,NA,NA,0.5,0,NA,NA,0,0,NA,NA,0.00214899713467049
"2018_30",NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,0.5,0,NA,NA,0,0,0,NA,0
"2018_31",NA,NA,NA,NA,NA,NA,0,NA,0,0.00636942675159236,NA,NA,NA,0,NA,NA,0,0,0,NA,0
"2018_32",NA,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,0,0,NA,NA,0,0,0,NA,NA
"2018_33",NA,NA,NA,NA,0.0125,NA,0.0555555555555556,NA,0,0.0179640718562874,NA,NA,0,0,NA,NA,0,0,0,NA,0
"2018_34",NA,NA,NA,NA,0,NA,0,NA,0,0.012987012987013,NA,NA,NA,0,NA,NA,0,0,0,NA,0
"2018_35",NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,0.00496894409937888
"2018_36",NA,NA,NA,NA,0.00809716599190283,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,0,0,0,NA,0.00727802037845706
"2018_37",NA,NA,NA,NA,0,NA,0.0277777777777778,NA,0,NA,NA,NA,0.166666666666667,0,NA,NA,0,0,0,NA,0.00444444444444444
"2018_38",NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0.00276625172890733
"2018_39",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,0,0,0.0173913043478261,NA,0
